GENE,"PATHWAY Z-SCORE
"
AMPD3,"-0.8440124896092233
"
EPHB1,"-0.8440124896092233
"
GIT1,"-0.8440124896092233
"
AXIN1,"-0.8440124896092233
"
MAP2K2,"-0.8440124896092233
"
MAP3K8,"-0.8440124896092233
"
GM45915,"-0.8440124896092233
"
DH,"-0.8440124896092233
"
DBH,"-0.8440124896092233
"
ANLN,"-0.8440124896092233
"
ASXL1,"-0.8440124896092233
"
FZD8,"-0.8440124896092233
"
LRMP,"-0.8440124896092233
"
DDOST,"-0.8440124896092233
"
SLC25A38,"-0.8440124896092233
"
TPO,"-0.8440124896092233
"
HELLS,"-0.8440124896092233
"
NFKB1,"-0.8440124896092233
"
MTHFD1,"-0.8440124896092233
"
POU1F1,"-0.8440124896092233
"
PGM3,"-0.8440124896092233
"
PDGFRA,"-0.8440124896092233
"
PDGFB,"-0.8440124896092233
"
HOXB3,"-0.8440124896092233
"
HOXB4,"-0.8440124896092233
"
AHSP,"-0.8440124896092233
"
UMODL1,"-0.8440124896092233
"
SMAD5,"-0.8440124896092233
"
RRS1,"-0.8440124896092233
"
SFRP2,"-0.8440124896092233
"
WDR38,"-0.8440124896092233
"
G6PDX,"-0.8440124896092233
"
RAB5B,"-0.8440124896092233
"
PPP4R2,"-0.8440124896092233
"
RAF1,"-0.8440124896092233
"
HSD3B7,"-0.8440124896092233
"
VMN1R13,"-0.8440124896092233
"
LBR,"-0.8440124896092233
"
TSPAN2,"-0.8440124896092233
"
CKLF,"-0.8440124896092233
"
REST,"-0.8440124896092233
"
JARID2,"-0.8440124896092233
"
SERPINB12,"-0.8440124896092233
"
HSH2D,"-0.8440124896092233
"
FNIP1,"-0.8440124896092233
"
IKBKB,"-0.8440124896092233
"
CCN4,"-0.8440124896092233
"
IL17C,"-0.8440124896092233
"
HOXB7,"-0.8440124896092233
"
HOXB6,"-0.8440124896092233
"
HOXA3,"-0.8440124896092233
"
PICALM,"-0.8440124896092233
"
MIR142HG,"-0.8440124896092233
"
SLC8A3,"-0.8440124896092233
"
CRIP2,"-0.8440124896092233
"
EZH2,"-0.8440124896092233
"
4930539E08RIK,0
GM27599,0
CPNE5,0
PPIL1,0
BC004004,0
GM10045,0
PI16,0
MTCH1,0
FGD2,0
PIM1,0
GM26885,0
GM17657,0
GM28052,0
TMEM217,0
TBC1D22B,0
TBC1D22BOS,0
MIR7667,0
GM28043,0
CMTR1,0
CCDC167,0
MDGA1,0
GM16758,0
GM22327,0
ZFAND3,0
BTBD9,0
GM25049,0
RP23-364A24.1,0
DNAH8,0
1700097N02RIK,0
GM24661,0
GLP1R,0
GM24026,0
ABCG1,0
GM25447,0
GM15318,0
TFF1,0
TMPRSS3,0
RSPH1,0
SLC37A1,0
PDE9A,0
WDR4,0
NDUFV3,0
4833413E03RIK,0
CBS,0
U2AF1,0
CRYAA,0
SIK1,0
GM17572,0
HSF2BP,0
GM25883,0
RRP1B,0
PDXK-PS,0
GM17276,0
NOTCH3,0
EPHX3,0
GM26549,0
BRD4,0
AKAP8L,0
WIZ,0
CYP4F17,0
CYP4F16,0
CYP4F40,0
CYP4F15,0
GM17115,0
ZFP871,0
ZFP811,0
GM23294,0
GM25555,0
ZFP799,0
ZFP870,0
CYP4F14,0
CYP4F13,0
CYP4F41-PS,0
GM25667,0
ZFP472,0
ZFP952,0
ZFP763,0
4921501E09RIK,0
ZFP563,0
MORC2B,0
OLFR55,0
OLFR239,0
GM4461,0
ZFP955A,0
OLFR63,0
ZFP955B,0
ZFP422-RS1,0
ZFP81,0
ZFP101,0
ACTL9,0
ADAMTS10,0
GM20507,0
HNRNPM,0
GM22943,0
GM11131,0
H2-Q5,0
CCHCR1,0
GM9573,0
DDR1,0
DHX16,0
ATAT1,0
GM8810,0
GM20530,0
GM9574,0
GM6623,0
GM20546,0
GM20526,0
GM20401,0
GM8878,0
ESP34,0
ESP31,0
ESP24,0
GM21903,0
ESP23,0
ESP18,0
BRPF3,0
1700030A11RIK,0
GM16191,0
PXT1,0
STK38,0
SRSF3,0
GM16194,0
RAB44,0
TFF3,0
RP23-106N22.5,0
GM24970,0
GM26858,0
CYP4F39,0
2-Mar,0
PSORS1C2,0
GM9613,0
2300002M23RIK,0
DPCR1,0
VARS2,0
GTF2H4,0
GM20443,0
GM20442,0
4833427F10RIK,0
FLOT1,0
NRM,0
PPP1R18,0
GM28033,0
GM16279,0
2310061I04RIK,0
ABCF1,0
GNL1,0
C920025E04RIK,0
2410017I17RIK,0
GM20447,0
GM8835,0
GM5682,0
GM20392,0
GM10074,0
GM20391,0
GM318,0
GM4256,0
GM9612,0
GM4830,0
GM20525,0
GM4271,0
GABBR1,0
RP23-98F21.12,0
OLFR90,0
OLFR91,0
GM4831,0
OLFR92,0
GM19807,0
GABBR1,0
